200 200
126 0 1
43 23 2
28 71 1
77 30 2
70 48 1
40 77 2
105 110 1
134 41 2
104 172 1
67 83 2
56 118 1
138 93 2
101 198 1
19 54 2
112 20 1
48 65 2
159 50 1
9 183 2
54 133 1
104 177 2
104 92 1
49 89 2
63 174 1
190 92 2
146 59 1
62 83 2
98 95 1
145 173 2
128 148 1
168 141 2
131 108 1
48 113 2
100 71 1
50 158 2
178 33 1
122 77 2
109 97 1
187 98 2
53 159 1
34 78 2
138 120 1
9 188 2
78 36 1
28 95 2
74 103 1
50 35 2
166 76 1
168 81 2
42 26 1
148 36 2
184 110 1
113 90 2
57 154 1
164 95 2
38 107 1
109 81 2
157 29 1
22 165 2
5 69 1
68 131 2
185 10 1
34 57 2
0 131 1
83 33 2
164 112 1
17 188 2
176 2 1
176 176 2
56 70 1
169 136 2
7 131 1
52 127 2
56 75 1
126 191 2
176 64 1
25 74 2
142 106 1
2 105 2
23 168 1
12 194 2
117 8 1
197 83 2
110 20 1
135 116 2
172 195 1
17 169 2
120 126 1
23 159 2
183 11 1
25 48 2
69 45 1
113 70 2
164 98 1
89 135 2
177 109 1
73 69 2
50 156 1
29 28 2
154 120 1
15 114 2
172 19 1
23 27 2
93 64 1
74 84 2
50 79 1
4 188 2
20 171 1
112 16 2
64 155 1
120 154 2
122 20 1
94 192 2
100 16 1
79 3 2
152 76 1
169 15 2
43 82 1
68 66 2
184 168 1
120 169 2
53 107 1
162 165 2
170 152 1
173 88 2
70 107 1
63 188 2
190 173 1
98 113 2
193 77 1
136 115 2
129 36 1
163 35 2
99 54 1
55 104 2
12 37 1
164 99 2
39 119 1
135 54 2
123 185 1
125 98 2
78 72 1
31 6 2
22 148 1
195 105 2
123 140 1
137 45 2
163 9 1
88 1 2
68 139 1
91 77 2
123 150 1
127 115 2
117 49 1
151 72 2
172 40 1
181 3 2
146 16 1
51 163 2
33 166 1
52 97 2
166 197 1
52 69 2
174 24 1
83 196 2
105 43 1
29 47 2
150 168 1
98 183 2
32 162 1
186 163 2
42 141 1
166 22 2
48 11 1
115 193 2
71 141 1
152 89 2
140 128 1
157 62 2
167 88 1
3 57 2
161 165 1
137 135 2
50 103 1
6 11 2
87 11 1
86 35 2
0 148 1
171 19 2
42 18 1
133 115 2
152 104 1
47 99 2
119 172 1
13 84 2
63 6 1
113 106 2
159 139 1
119 59 2
118 119 1
39 1 2
135 123 1
167 34 2
132 136 1
113 79 2
134 101 1
37 85 2
108 191 1
175 55 2
48 52 1
29 97 2
183 192 1
184 102 2
27 114 1
63 145 2
41 57 1
59 51 2
142 2 1
86 57 2
38 35 1
182 183 2
70 35 1
141 95 2
81 99 1
1 150 2
14 103 1
98 111 2
134 7 1
66 125 2
26 11 1
88 183 2
119 199 1
37 186 2
35 3 1
160 182 2
149 35 1
4 39 2
174 73 1
26 61 2
100 192 1
89 94 2
46 193 1
140 118 2
113 134 1
199 66 2
141 91 1
149 74 2
10 50 1
157 19 2
100 130 1
149 44 2
176 156 1
45 165 2
176 31 1
10 7 2
53 147 1
74 86 2
156 8 1
72 30 2
54 72 1
115 77 2
77 184 1
154 177 2
165 198 1
22 48 2
142 74 1
66 124 2
164 75 1
140 15 2
29 65 1
135 157 2
180 36 1
3 79 2
60 54 1
117 110 2
124 157 1
171 116 2
150 178 1
184 73 2
129 97 1
82 41 2
6 105 1
184 135 2
17 148 1
23 133 2
71 26 1
144 23 2
190 0 1
48 33 2
193 166 1
53 0 2
129 137 1
166 142 2
123 101 1
6 137 2
158 4 1
74 46 2
11 132 1
192 24 2
122 135 1
2 82 2
57 135 1
130 123 2
84 57 1
136 163 2
115 34 1
27 75 2
32 23 1
63 49 2
22 85 1
179 117 2
140 51 1
57 55 2
0 35 1
158 76 2
129 116 1
101 61 2
52 177 1
41 53 2
176 54 1
199 65 2
147 123 1
32 127 2
53 146 1
1 104 2
101 184 1
91 54 2
10 18 1
199 188 2
144 46 1
177 198 2
34 81 1
64 188 2
109 31 1
145 10 2
142 167 1
17 197 2
46 38 1
48 18 2
132 68 1
153 118 2
53 120 1
138 25 2
117 101 1
64 170 2
41 94 1
163 114 2
199 111 1
51 191 2
138 80 1
83 113 2
148 42 1
178 37 2
188 156 1
50 128 2
148 76 1
116 73 2
25 153 1
121 101 2
143 143 1
96 194 2
25 127 1
151 142 2
124 60 1
179 194 2
34 84 1
169 157 2
20 40 1
5 162 2
146 1 1
25 14 2
42 85 1
94 108 2
30 83 1
70 57 2
122 51 1
8 192 2
178 113 1
29 75 2
102 66 1
0 158 2
60 191 1
58 117 2
90 199 1
41 174 2
52 96 1
82 76 2
15 105 1
95 150 2
64 83 1
109 16 2
123 126 1
170 174 2
194 101 1
26 150 2
134 55 1
118 123 2
26 37 1
172 42 2
72 175 1
37 149 2
92 139 1
141 140 2
106 132 1
53 179 2
108 95 1
1 100 2
122 197 1
47 145 2
117 188 1
83 119 2
14 4 1
51 132 2
194 196 1
121 59 2
65 125 1
153 164 2
161 47 1
193 144 2
187 37 1
70 82 2
199 25 1
96 192 2
178 197 1
21 0 2
4 96 1
18 25 2
35 146 1
152 18 2
80 8 1
118 157 2
67 18 1
82 75 2
60 193 1
46 68 2
128 5 1
69 171 2
187 68 1
174 58 2
22 166 1
157 144 2
119 129 1
47 26 2
199 98 1
139 147 2
63 32 1
34 74 2
19 113 1
197 4 2
187 87 1
22 116 2
7 2 1
176 11 2
167 120 1
17 67 2
116 110 1
13 142 2
188 0 1
115 124 2
16 143 1
144 189 2
83 8 1
81 187 2
62 60 1
110 27 2
187 163 1
145 194 2
60 129 1
28 136 2
167 193 1
129 113 2
83 44 1
153 122 2
196 118 1
157 126 2
7 102 1
172 103 2
89 125 1
43 73 2
115 47 1
129 54 2
1 195 1
175 71 2
85 48 1
13 108 2
179 183 1
132 54 2
93 60 1
82 91 2
58 80 1
108 82 2
41 120 1
118 83 2
78 3 1
37 80 2
102 9 1
44 66 2
44 45 1
71 168 2
61 108 1
71 129 2
114 70 1
66 26 2
181 33 1
133 15 2
121 64 1
54 143 2
188 88 1
46 77 2
119 82 1
195 94 2
170 177 1
37 142 2
41 7 1
185 138 2
87 40 1
140 81 2
93 72 1
36 174 2
90 172 1
121 48 2
90 47 1
167 187 2
73 76 1
94 67 2
133 161 1
59 193 2
157 157 1
85 134 2
186 47 1
105 188 2
162 63 1
50 47 2
153 7 1
199 67 2
74 18 1
20 129 2
39 132 1
128 17 2
155 170 1
5 110 2
96 80 1
80 189 2
46 94 1
92 74 2
54 190 1
75 70 2
141 24 1
83 49 2
110 156 1
95 20 2
76 142 1
111 126 2
106 192 1
90 167 2
4 162 1
15 153 2
80 125 1
153 114 2
35 22 1
143 164 2
183 4 1
173 83 2
163 96 1
127 196 2
36 195 1
59 131 2
39 176 1
38 90 2
149 124 1
53 19 2
19 36 1
140 76 2
139 108 1
146 32 2
38 78 1
112 126 2
63 90 1
76 46 2
21 23 1
50 111 2
71 34 1
178 26 2
136 89 1
55 44 2
92 135 1
76 15 2
176 178 1
124 51 2
162 83 1
62 159 2
186 80 1
55 166 2
5 25 1
107 87 2
174 29 1
140 32 2
158 35 1
58 123 2
58 122 1
90 67 2
197 152 1
50 46 2
170 161 1
76 144 2
69 149 1
41 114 2
145 178 1
114 121 2
73 124 1
195 164 2
99 130 1
166 61 2
33 112 1
83 80 2
21 157 1
168 156 2
33 140 1
71 94 2
87 68 1
80 82 2
105 149 1
136 128 2
10 46 1
162 53 2
117 18 1
14 165 2
157 82 1
78 145 2
0 36 1
88 167 2
157 114 1
62 94 2
158 100 1
191 165 2
113 80 1
30 100 2
174 151 1
130 97 2
23 112 1
108 133 2
133 105 1
73 156 2
133 166 1
111 38 2
52 114 1
47 22 2
183 9 1
154 102 2
21 142 1
193 125 2
135 40 1
149 47 2
157 182 1
167 124 2
63 5 1
95 125 2
92 18 1
95 112 2
57 137 1
162 78 2
110 154 1
8 137 2
155 12 1
26 167 2
46 153 1
191 18 2
17 59 1
159 196 2
145 99 1
5 164 2
17 103 1
109 22 2
105 181 1
32 120 2
73 154 1
40 191 2
44 36 1
69 43 2
101 127 1
1 189 2
114 50 1
108 88 2
7 96 1
9 193 2
51 154 1
8 103 2
21 50 1
100 139 2
184 63 1
143 186 2
70 33 1
100 197 2
98 28 1
142 54 2
81 110 1
135 140 2
8 23 1
113 31 2
130 173 1
35 28 2
58 167 1
103 171 2
49 31 1
52 131 2
191 163 1
89 144 2
1 9 1
0 108 2
82 35 1
133 65 2
191 51 1
168 62 2
155 47 1
176 91 2
165 132 1
28 73 2
91 71 1
167 42 2
41 133 1
79 92 2
113 129 1
150 191 2
72 106 1
85 95 2
13 99 1
4 184 2
172 73 1
159 194 2
147 161 1
51 78 2
85 147 1
181 124 2
172 146 1
140 75 2
125 105 1
89 161 2
22 144 1
3 75 2
179 96 1
35 132 2
25 5 1
195 103 2
172 162 1
87 146 2
176 68 1
83 81 2
64 144 1
19 173 2
74 183 1
55 186 2
100 100 1
131 13 2
96 92 1
82 39 2
12 190 1
199 70 2
199 158 1
25 33 2
91 9 1
52 1 2
8 7 1
149 197 2
119 21 1
170 6 2
168 139 1
133 137 2
114 56 1
59 177 2
146 100 1
48 123 2
157 49 1
15 59 2
25 141 1
142 148 2
144 114 1
82 68 2
19 153 1
133 21 2
184 49 1
187 132 2
141 186 1
148 118 2
96 188 1
168 44 2
48 12 1
132 196 2
147 110 1
173 146 2
94 149 1
166 157 2
129 184 1
97 5 2
113 5 1
86 7 2
158 73 1
91 74 2
60 111 1
119 48 2
185 142 1
33 64 2
42 176 1
0 135 2
42 126 1
58 104 2
198 84 1
54 111 2
67 38 1
120 129 2
140 79 1
115 55 2
50 170 1
95 109 2
140 74 1
87 8 2
173 77 1
149 166 2
31 25 1
47 170 2
17 27 1
128 174 2
87 173 1
24 82 2
33 50 1
93 69 2
176 109 1
199 150 2
152 35 1
23 60 2
198 130 1
88 133 2
8 107 1
58 108 2
132 199 1
147 143 2
169 30 1
58 126 2
176 81 1
85 45 2
110 68 1
53 65 2
152 97 1
65 30 2
156 199 1
57 57 2
128 62 1
120 62 2
53 188 1
81 0 2
4 108 1
54 16 2
102 94 1
13 10 2
147 87 1
50 197 2
41 76 1
176 126 2
186 35 1
163 17 2
52 143 1
101 36 2
70 44 1
135 89 2
75 192 1
145 47 2
194 149 1
96 130 2
154 52 1
164 22 2
52 133 1
46 134 2
19 58 1
101 158 2
56 33 1
22 120 2
126 173 1
86 130 2
158 15 1
151 65 2
13 196 1
42 34 2
53 150 1
176 79 2
168 100 1
59 95 2
70 167 1
132 0 2
146 151 1
192 108 2
0 38 1
169 192 2
79 66 1
100 24 2
156 13 1
21 117 2
90 157 1
125 160 2
131 152 1
20 56 2
35 64 1
95 138 2
60 106 1
66 102 2
35 58 1
143 48 2
78 139 1
181 63 2
107 95 1
106 86 2
28 177 1
69 25 2
40 193 1
122 53 2
7 155 1
188 28 2
191 90 1
77 77 2
73 120 1
61 168 2
168 152 1
27 185 2
149 144 1
180 160 2
79 152 1
63 165 2
31 194 1
82 89 2
137 98 1
108 171 2
30 42 1
164 63 2
148 26 1
187 45 2
76 155 1
2 71 2
153 179 1
108 71 2
0 53 1
165 76 2
111 56 1
76 90 2
121 0 1
36 139 2
27 193 1
121 185 2
114 171 1
121 33 2
7 0 1
51 114 2
59 90 1
102 79 2
131 97 1
178 58 2
119 64 1
91 147 2
179 43 1
1 127 2
42 144 1
77 34 2
55 81 1
27 107 2
108 4 1
31 116 2
27 171 1
43 162 2
117 45 1
81 135 2
141 99 1
79 108 2
38 87 1
154 58 2
16 168 1
167 52 2
34 28 1
159 166 2
149 140 1
102 127 2
110 143 1
43 24 2
110 122 1
14 68 2
196 191 1
100 175 2
80 122 1
156 113 2
109 65 1
98 68 2
85 27 1
74 129 2
9 90 1
155 89 2
30 58 1
45 172 2
117 105 1
180 195 2
4 133 1
31 101 2
26 194 1
72 72 2
109 55 1
43 12 2
137 12 1
45 93 2
4 99 1
20 51 2
43 65 1
103 123 2
24 68 1
148 104 2
41 61 1
137 144 2
45 64 1
186 103 2
70 67 1
121 191 2
9 3 1
136 52 2
164 6 1
21 98 2
141 178 1
150 125 2
30 147 1
102 104 2
6 30 1
119 151 2
86 0 1
34 132 2
91 10 1
64 180 2
69 154 1
195 190 2
143 26 1
105 28 2
6 131 1
177 114 2
189 185 1
146 60 2
53 124 1
183 13 2
61 55 1
48 135 2
65 165 1
194 75 2
32 107 1
67 188 2
197 21 1
160 125 2
51 147 1
136 0 2
100 4 1
36 160 2
19 83 1
167 166 2
3 140 1
27 177 2
93 90 1
111 196 2
57 143 1
122 70 2
4 41 1
24 134 2
116 55 1
38 81 2
116 61 1
71 72 2
169 76 1
57 112 2
189 174 1
142 136 2
35 24 1
39 22 2
192 174 1
0 51 2
112 185 1
123 56 2
128 68 1
184 60 2
184 97 1
75 109 2
111 129 1
184 8 2
0 46 1
126 36 2
135 22 1
99 12 2
47 165 1
60 41 2
183 190 1
171 198 2
39 128 1
180 31 2
106 160 1
173 133 2
15 8 1
71 121 2
37 70 1
7 26 2
130 120 1
29 125 2
105 196 1
12 112 2
154 67 1
164 54 2
69 15 1
187 150 2
33 54 1
171 65 2
10 89 1
127 61 2
151 80 1
178 135 2
114 77 1
16 166 2
137 123 1
180 144 2
98 20 1
140 67 2
96 50 1
94 36 2
57 81 1
167 107 2
26 132 1
73 65 2
166 78 1
170 28 2
187 35 1
37 148 2
100 111 1
32 80 2
116 51 1
56 141 2
56 35 1
41 85 2
142 14 1
144 19 2
55 9 1
29 59 2
77 191 1
137 95 2
150 98 1
111 147 2
181 126 1
106 138 2
98 131 1
144 135 2
170 120 1
17 92 2
148 4 1
35 2 2
81 64 1
194 175 2
49 12 1
16 36 2
38 113 1
67 29 2
111 81 1
3 36 2
16 45 1
141 75 2
120 178 1
184 54 2
64 128 1
68 2 2
142 6 1
134 108 2
97 169 1
24 35 2
165 188 1
114 108 2
105 198 1
44 165 2
9 105 1
58 52 2
172 198 1
158 153 2
125 50 1
148 66 2
101 147 1
49 64 2
153 88 1
116 177 2
188 174 1
97 113 2
141 112 1
84 19 2
16 41 1
159 32 2
155 80 1
178 140 2
76 73 1
126 50 2
190 99 1
100 73 2
32 7 1
36 88 2
68 69 1
181 90 2
129 93 1
151 45 2
122 193 1
25 96 2
136 175 1
17 40 2
99 29 1
47 141 2
130 17 1
137 94 2
105 30 1
4 44 2
82 80 1
99 88 2
107 149 1
128 16 2
44 171 1
65 3 2
199 139 1
95 40 2
114 79 1
167 194 2
118 50 1
85 132 2
44 148 1
94 46 2
22 192 1
47 8 2
38 181 1
7 18 2
37 117 1
111 178 2
131 70 1
143 91 2
85 63 1
116 88 2
141 168 1
52 115 2
36 47 1
192 163 2
169 7 1
110 15 2
168 71 1
154 48 2
95 152 1
162 14 2
110 1 1
197 58 2
92 182 1
100 23 2
16 137 1
97 108 2
131 127 1
67 179 2
190 172 1
74 85 2
13 34 1
155 33 2
48 129 1
119 67 2
189 4 1
122 188 2
43 190 1
165 166 2
10 91 1
85 184 2
161 155 1
110 183 2
147 131 1
118 64 2
156 18 1
49 56 2
55 31 1
165 20 2
156 118 1
7 75 2
121 188 1
18 120 2
3 74 1
166 71 2
33 33 1
58 179 2
192 106 1
155 18 2
112 136 1
122 19 2
1 37 1
138 10 2
115 189 1
1 33 2
105 155 1
79 168 2
129 168 1
93 141 2
78 78 1
168 1 2
75 81 1
13 167 2
155 43 1
11 87 2
119 1 1
196 101 2
186 113 1
189 141 2
134 147 1
184 184 2
75 28 1
63 12 2
140 150 1
193 74 2
13 32 1
99 112 2
182 175 1
135 98 2
36 170 1
176 130 2
64 65 1
123 177 2
7 72 1
47 36 2
109 142 1
104 196 2
81 142 1
1 29 2
190 107 1
194 103 2
174 37 1
170 65 2
14 109 1
57 53 2
81 107 1
101 66 2
49 92 1
87 69 2
59 120 1
83 63 2
169 155 1
183 33 2
102 17 1
69 84 2
18 146 1
147 8 2
187 95 1
126 192 2
196 60 1
143 111 2
36 180 1
56 170 2
62 150 1
0 176 2
51 140 1
163 183 2
56 68 1
35 29 2
134 16 1
165 179 2
1 173 1
8 45 2
75 188 1
176 26 2
117 181 1
145 129 2
86 69 1
0 123 2
115 173 1
120 155 2
149 11 1
72 97 2
52 106 1
107 2 2
191 42 1
23 164 2
137 68 1
162 198 2
7 191 1
165 126 2
157 6 1
43 107 2
161 25 1
167 71 2
123 139 1
197 46 2
9 36 1
183 2 2
71 38 1
178 16 2
26 163 1
189 47 2
14 41 1
99 175 2
19 145 1
119 195 2
24 111 1
70 133 2
64 121 1
139 35 2
97 188 1
79 51 2
42 27 1
14 181 2
179 162 1
157 160 2
116 59 1
165 49 2
73 32 1
60 3 2
127 27 1
161 71 2
11 88 1
167 105 2
164 180 1
46 197 2
3 150 1
57 131 2
181 196 1
181 102 2
70 154 1
182 155 2
181 32 1
45 45 2
61 1 1
119 33 2
10 138 1
102 85 2
168 135 1
119 56 2
90 190 1
27 115 2
40 195 1
4 185 2
98 6 1
48 141 2
28 11 1
95 134 2
57 114 1
4 109 2
91 27 1
175 104 2
120 99 1
8 182 2
177 159 1
87 174 2
34 139 1
115 43 2
184 78 1
61 177 2
105 105 1
80 78 2
25 111 1
33 149 2
78 153 1
118 90 2
166 148 1
57 141 2
140 63 1
136 61 2
37 18 1
29 126 2
185 101 1
107 132 2
71 84 1
125 77 2
49 185 1
153 123 2
66 56 1
29 124 2
117 46 1
24 99 2
76 117 1
196 128 2
76 121 1
91 126 2
104 40 1
77 52 2
104 71 1
30 103 2
32 118 1
93 185 2
29 114 1
37 95 2
98 78 1
119 97 2
32 144 1
111 78 2
69 147 1
110 169 2
64 5 1
124 14 2
83 1 1
87 33 2
137 149 1
28 96 2
132 82 1
160 18 2
127 101 1
83 32 2
90 197 1
8 132 2
169 52 1
59 151 2
117 34 1
38 25 2
165 96 1
103 65 2
52 64 1
118 91 2
39 67 1
11 72 2
110 24 1
85 193 2
83 134 1
151 92 2
192 70 1
107 24 2
122 93 1
197 145 2
116 131 1
39 48 2
124 61 1
194 25 2
141 93 1
178 153 2
4 112 1
41 130 2
51 9 1
143 120 2
156 69 1
156 177 2
56 11 1
177 96 2
117 39 1
14 172 2
45 30 1
184 7 2
50 74 1
23 162 2
175 154 1
158 127 2
158 13 1
30 184 2
161 113 1
164 126 2
102 96 1
130 157 2
192 173 1
161 26 2
135 133 1
53 15 2
182 118 1
174 20 2
11 135 1
178 13 2
198 154 1
120 70 2
2 101 1
36 55 2
72 21 1
194 170 2
41 124 1
186 54 2
125 26 1
82 115 2
166 15 1
64 4 2
32 145 1
92 113 2
103 112 1
37 152 2
182 13 1
75 52 2
108 102 1
73 82 2
162 187 1
118 126 2
136 169 1
103 188 2
159 192 1
170 168 2
35 47 1
131 79 2
79 73 1
179 72 2
86 161 1
101 133 2
7 94 1
112 156 2
20 146 1
180 100 2
179 187 1
124 194 2
134 168 1
166 43 2
79 22 1
118 155 2
32 40 1
143 125 2
49 131 1
156 135 2
196 41 1
1 26 2
145 164 1
2 154 2
95 49 1
70 141 2
18 147 1
31 184 2
50 107 1
171 71 2
127 69 1
146 92 2
197 13 1
180 113 2
172 138 1
23 188 2
48 84 1
139 62 2
15 85 1
185 189 2
5 165 1
101 119 2
66 178 1
140 161 2
95 127 1
107 86 2
105 194 1
161 110 2
47 82 1
159 131 2
82 168 1
109 137 2
118 68 1
2 157 2
136 178 1
96 36 2
140 28 1
68 43 2
150 72 1
75 21 2
127 122 1
125 186 2
84 16 1
107 159 2
42 197 1
104 175 2
132 195 1
62 78 2
0 138 1
71 60 2
170 73 1
113 41 2
45 7 1
122 97 2
94 173 1
3 40 2
107 45 1
179 92 2
105 144 1
82 117 2
94 101 1
185 45 2
193 15 1
122 25 2
156 25 1
68 85 2
141 48 1
163 130 2
156 141 1
15 135 2
194 96 1
16 46 2
29 57 1
50 83 2
12 76 1
147 176 2
106 67 1
198 94 2
77 61 1
144 34 2
111 103 1
193 129 2
179 29 1
172 116 2
21 55 1
196 123 2
45 15 1
171 165 2
0 81 1
122 119 2
198 69 1
117 99 2
95 32 1
123 27 2
128 14 1
83 194 2
65 40 1
110 110 2
25 49 1
183 151 2
8 120 1
69 97 2
3 104 1
144 76 2
174 66 1
157 191 2
33 55 1
167 78 2
163 143 1
172 9 2
31 8 1
91 0 2
73 166 1
164 2 2
155 46 1
149 138 2
121 86 1
94 158 2
173 57 1
18 45 2
156 187 1
150 83 2
33 63 1
120 168 2
135 91 1
56 1 2
139 181 1
113 195 2
90 135 1
64 12 2
30 4 1
130 74 2
33 15 1
85 176 2
189 127 1
78 101 2
69 107 1
20 160 2
57 194 1
66 156 2
29 29 1
8 114 2
180 112 1
74 37 2
137 24 1
25 71 2
135 136 1
14 31 2
3 37 1
7 196 2
32 198 1
2 144 2
144 171 1
60 90 2
115 195 1
58 110 2
146 106 1
75 43 2
199 119 1
17 102 2
129 173 1
25 91 2
34 35 1
187 5 2
161 151 1
193 175 2
27 20 1
120 32 2
50 108 1
106 3 2
147 180 1
63 39 2
196 48 1
13 67 2
115 196 1
58 116 2
80 162 1
158 197 2
147 189 1
41 23 2
79 119 1
19 88 2
94 97 1
190 74 2
104 108 1
35 138 2
7 65 1
194 36 2
38 110 1
139 163 2
16 75 1
185 55 2
118 154 1
10 191 2
174 1 1
157 90 2
180 89 1
87 118 2
169 193 1
159 145 2
35 85 1
45 44 2
122 16 1
56 2 2
96 139 1
88 60 2
110 114 1
56 101 2
33 199 1
167 95 2
75 132 1
183 58 2
125 4 1
64 77 2
54 144 1
119 47 2
42 9 1
99 166 2
45 54 1
149 87 2
142 114 1
67 167 2
110 62 1
39 123 2
178 28 1
75 125 2
49 30 1
1 54 2
94 196 1
7 181 2
19 126 1
59 0 2
19 138 1
156 142 2
17 175 1
11 95 2
87 72 1
2 70 2
23 132 1
109 40 2
107 11 1
105 154 2
149 85 1
177 165 2
189 173 1
156 144 2
111 180 1
138 50 2
26 148 1
125 162 2
24 170 1
146 124 2
6 18 1
66 93 2
72 135 1
161 43 2
127 123 1
146 65 2
24 49 1
20 124 2
73 9 1
174 18 2
32 168 1
15 136 2
69 76 1
36 79 2
53 175 1
194 6 2
191 12 1
112 28 2
16 3 1
110 109 2
116 138 1
136 25 2
151 154 1
84 1 2
63 105 1
24 76 2
154 2 1
73 27 2
101 106 1
76 151 2
88 198 1
41 101 2
184 80 1
113 110 2
105 60 1
97 45 2
76 160 1
9 86 2
29 43 1
79 94 2
70 54 1
118 13 2
61 10 1
84 35 2
15 160 1
58 30 2
85 75 1
50 17 2
31 38 1
156 140 2
156 105 1
92 167 2
38 104 1
14 94 2
13 188 1
71 4 2
172 6 1
155 17 2
15 29 1
68 165 2
37 195 1
174 98 2
174 22 1
156 109 2
45 145 1
166 62 2
18 142 1
0 165 2
198 159 1
185 181 2
19 16 1
35 39 2
136 190 1
4 61 2
126 146 1
157 27 2
154 192 1
24 115 2
137 120 1
33 32 2
171 133 1
136 199 2
151 123 1
87 85 2
83 10 1
60 179 2
46 177 1
175 15 2
147 167 1
20 3 2
1 62 1
67 12 2
120 54 1
153 38 2
51 110 1
155 94 2
112 99 1
85 30 2
142 191 1
157 124 2
93 79 1
169 89 2
174 36 1
12 11 2
92 130 1
165 119 2
7 89 1
161 182 2
37 25 1
159 107 2
33 90 1
50 32 2
30 187 1
199 79 2
185 69 1
82 198 2
32 42 1
198 54 2
27 4 1
190 67 2
168 179 1
99 137 2
96 119 1
199 137 2
15 182 1
121 98 2
184 59 1
10 29 2
27 27 1
81 180 2
58 0 1
64 136 2
168 43 1
180 104 2
113 105 1
31 59 2
144 157 1
148 17 2
72 26 1
155 126 2
54 126 1
38 121 2
41 3 1
45 84 2
140 136 1
142 78 2
141 74 1
40 7 2
153 127 1
55 187 2
19 135 1
87 74 2
72 117 1
87 115 2
83 20 1
71 152 2
6 29 1
0 39 2
123 76 1
137 32 2
198 105 1
133 193 2
185 195 1
101 151 2
41 161 1
190 193 2
184 23 1
134 100 2
127 161 1
161 92 2
63 66 1
151 17 2
155 67 1
183 164 2
26 153 1
54 157 2
51 99 1
154 164 2
131 196 1
130 42 2
49 144 1
111 99 2
73 130 1
34 105 2
134 179 1
161 44 2
141 133 1
132 19 2
85 103 1
198 172 2
50 143 1
64 32 2
105 165 1
184 155 2
76 184 1
132 11 2
73 109 1
6 82 2
164 81 1
0 172 2
45 43 1
55 117 2
69 160 1
159 84 2
28 116 1
95 95 2
118 86 1
106 34 2
185 78 1
161 153 2
70 62 1
157 54 2
64 51 1
154 128 2
94 33 1
131 24 2
199 0 1
123 11 2
144 3 1
192 77 2
192 47 1
138 127 2
144 82 1
55 135 2
32 69 1
163 172 2
42 15 1
97 165 2
74 150 1
191 142 2
68 155 1
178 187 2
42 166 1
4 32 2
196 3 1
93 19 2
132 126 1
112 180 2
5 26 1
77 2 2
77 131 1
78 2 2
74 12 1
56 54 2
124 73 1
40 133 2
48 77 1
82 70 2
112 29 1
128 141 2
76 164 1
26 104 2
161 22 1
146 115 2
93 78 1
126 133 2
193 4 1
61 148 2
99 42 1
190 133 2
97 6 1
56 188 2
194 107 1
58 187 2
73 15 1
112 134 2
39 12 1
5 112 2
114 85 1
27 15 2
52 134 1
62 105 2
145 115 1
176 198 2
148 194 1
21 180 2
128 19 1
101 168 2
52 38 1
130 100 2
20 163 1
138 47 2
174 168 1
129 22 2
188 123 1
100 48 2
65 158 1
24 64 2
76 177 1
197 120 2
124 4 1
143 185 2
98 7 1
13 126 2
126 135 1
92 162 2
86 100 1
183 169 2
2 162 1
32 98 2
166 16 1
154 174 2
63 141 1
49 35 2
158 154 1
59 186 2
162 177 1
175 141 2
82 164 1
66 196 2
149 41 1
195 140 2
158 103 1
172 74 2
80 87 1
196 146 2
172 59 1
174 172 2
153 2 1
37 14 2
126 122 1
10 24 2
76 129 1
182 54 2
188 163 1
145 28 2
89 148 1
159 25 2
58 53 1
79 111 2
196 120 1
44 89 2
126 21 1
104 83 2
141 165 1
17 87 2
180 9 1
45 8 2
39 169 1
52 61 2
89 103 1
4 100 2
156 111 1
81 42 2
4 57 1
179 48 2
125 22 1
107 179 2
108 174 1
100 17 2
177 40 1
46 26 2
105 96 1
174 104 2
54 50 1
144 198 2
109 95 1
88 77 2
168 38 1
49 14 2
166 128 1
145 109 2
114 117 1
68 134 2
148 178 1
15 103 2
32 37 1
185 59 2
153 113 1
94 188 2
95 107 1
52 87 2
190 180 1
199 167 2
60 29 1
60 58 2
196 29 1
86 65 2
87 25 1
89 49 2
122 183 1
136 39 2
94 69 1
142 109 2
167 190 1
189 32 2
179 71 1
90 61 2
142 104 1
92 125 2
45 129 1
103 80 2
28 199 1
40 34 2
183 116 1
7 140 2
34 121 1
131 48 2
46 192 1
137 79 2
44 78 1
86 182 2
161 186 1
16 113 2
191 67 1
42 67 2
13 195 1
81 156 2
136 64 1
132 64 2
20 98 1
198 53 2
146 84 1
128 183 2
93 129 1
180 174 2
62 86 1
134 84 2
187 125 1
95 42 2
119 196 1
8 199 2
167 75 1
10 30 2
102 133 1
4 74 2
131 76 1
134 2 2
142 62 1
10 181 2
128 102 1
107 50 2
22 146 1
53 40 2
71 100 1
92 86 2
155 182 1
10 130 2
73 98 1
85 155 2
194 174 1
138 129 2
102 13 1
183 46 2
154 11 1
10 173 2
81 8 1
3 9 2
71 119 1
129 144 2
98 187 1
10 132 2
13 162 1
137 114 2
55 146 1
135 198 2
115 6 1
31 198 2
109 78 1
48 71 2
177 59 1
99 14 2
120 182 1
94 190 2
112 151 1
139 58 2
38 42 1
64 62 2
119 107 1
63 179 2
44 174 1
185 91 2
113 112 1
6 38 2
49 164 1
171 196 2
133 109 1
134 80 2
167 41 1
166 9 2
147 119 1
86 80 2
6 122 1
24 47 2
139 161 1
104 78 2
